Time,Price,Direction,Result
2024-01-02 05:55:00,2.06439,UP,Win
2024-01-02 05:56:00,2.0612,UP,Lose
2024-01-02 05:57:00,2.05324,DOWN,Win
2024-01-02 05:58:00,2.064,DOWN,Lose
2024-01-02 05:59:00,2.06421,UP,Lose
2024-01-02 06:00:00,2.08322,UP,Win
2024-01-02 06:01:00,2.08262,DOWN,Win
2024-01-02 06:02:00,2.07553,UP,Win
2024-01-02 06:03:00,2.0604,DOWN,Win
2024-01-02 06:04:00,2.04237,DOWN,Win
2024-01-02 06:05:00,2.02652,UP,Win
2024-01-02 06:06:00,2.02919,UP,Lose
2024-01-02 06:07:00,2.03428,DOWN,Win
2024-01-02 06:08:00,2.01847,DOWN,Lose
2024-01-02 06:09:00,2.02742,DOWN,Lose
2024-01-02 06:10:00,2.02259,DOWN,Lose
2024-01-02 06:11:00,2.02406,DOWN,Lose
2024-01-02 06:12:00,2.04018,UP,Lose
2024-01-02 06:13:00,2.04915,DOWN,Win
2024-01-02 06:14:00,2.04646,DOWN,Win
2024-01-02 06:15:00,2.03755,DOWN,Win
2024-01-02 06:16:00,2.01603,UP,Lose
2024-01-02 06:17:00,2.00884,UP,Win
2024-01-02 06:18:00,2.00673,DOWN,Lose
2024-01-02 06:19:00,1.99686,DOWN,Lose
2024-01-02 06:20:00,1.99555,UP,Lose
2024-01-02 06:21:00,1.99631,UP,Lose
2024-01-02 06:22:00,1.99407,UP,Win
2024-01-02 06:23:00,1.98757,UP,Win
2024-01-02 06:24:00,1.98925,DOWN,Win
2024-01-02 06:25:00,1.99367,UP,Win
2024-01-02 06:26:00,1.98277,DOWN,Win
2024-01-02 06:27:00,1.99688,DOWN,Lose
2024-01-02 06:28:00,1.99589,UP,Win
2024-01-02 06:29:00,1.99608,UP,Lose
2024-01-02 06:30:00,2.00316,UP,Lose
2024-01-02 06:31:00,2.00549,UP,Lose
2024-01-02 06:32:00,2.01503,DOWN,Win
2024-01-02 06:33:00,2.0179,DOWN,Lose
2024-01-02 06:34:00,2.01177,DOWN,Lose
2024-01-02 06:35:00,2.01539,UP,Win
2024-01-02 06:36:00,2.00395,DOWN,Lose
2024-01-02 06:37:00,2.00504,UP,Lose
2024-01-02 06:38:00,2.0047,DOWN,Lose
2024-01-02 06:39:00,2.00262,UP,Win
2024-01-02 06:40:00,2.00134,DOWN,Lose
2024-01-02 06:41:00,1.98252,DOWN,Lose
2024-01-02 06:42:00,1.97703,UP,Win
2024-01-02 06:43:00,1.97796,DOWN,Win
2024-01-02 06:44:00,1.97956,DOWN,Lose
2024-01-02 06:45:00,1.96928,UP,Win
2024-01-02 06:46:00,1.98194,UP,Win
2024-01-02 06:47:00,1.97328,UP,Win
2024-01-02 06:48:00,1.98297,UP,Win
2024-01-02 06:49:00,1.98724,UP,Win
2024-01-02 06:50:00,1.98078,DOWN,Win
2024-01-02 06:51:00,1.99853,UP,Win
2024-01-02 06:52:00,1.9866,DOWN,Lose
2024-01-02 06:53:00,1.99579,DOWN,Win
2024-01-02 06:54:00,2.0058,UP,Win
2024-01-02 06:55:00,1.99909,DOWN,Win
2024-01-02 06:56:00,2.01301,DOWN,Lose
2024-01-02 06:57:00,2.01051,UP,Win
2024-01-02 06:58:00,2.0134,DOWN,Win
2024-01-02 06:59:00,2.016,UP,Lose
2024-01-02 07:00:00,2.01466,UP,Win
2024-01-02 07:01:00,2.02277,UP,Lose
2024-01-02 07:02:00,2.0307,DOWN,Lose
2024-01-02 07:03:00,2.01322,DOWN,Win
2024-01-02 07:04:00,2.02626,DOWN,Lose
2024-01-02 07:05:00,2.00964,DOWN,Win
2024-01-02 07:06:00,2.01996,UP,Win
2024-01-02 07:07:00,2.03123,DOWN,Lose
2024-01-02 07:08:00,2.02032,UP,Lose
2024-01-02 07:09:00,2.01621,DOWN,Win
2024-01-02 07:10:00,2.00515,DOWN,Win
2024-01-02 07:11:00,2.003,DOWN,Lose
2024-01-02 07:12:00,1.99992,DOWN,Win
2024-01-02 07:13:00,2.00772,DOWN,Win
2024-01-02 07:14:00,2.02082,UP,Win
2024-01-02 07:15:00,2.03478,DOWN,Lose
2024-01-02 07:16:00,2.02916,DOWN,Win
2024-01-02 07:17:00,2.02707,DOWN,Win
2024-01-02 07:18:00,2.01023,DOWN,Win
2024-01-02 07:19:00,2.00217,UP,Lose
2024-01-02 07:20:00,2.01182,DOWN,Lose
2024-01-02 07:21:00,2.02798,UP,Lose
2024-01-02 07:22:00,2.01563,DOWN,Win
2024-01-02 07:23:00,2.00971,UP,Lose
2024-01-02 07:24:00,2.00945,UP,Win
2024-01-02 07:25:00,2.01225,UP,Lose
2024-01-02 07:26:00,2.00415,UP,Win
2024-01-02 07:27:00,2.00839,UP,Lose
2024-01-02 07:28:00,2.00365,DOWN,Win
2024-01-02 07:29:00,2.00351,UP,Win
2024-01-02 07:30:00,2.00897,DOWN,Lose
2024-01-02 07:31:00,2.00904,UP,Win
2024-01-02 07:32:00,2.00467,UP,Lose
2024-01-02 07:33:00,2.00358,DOWN,Lose
2024-01-02 07:34:00,2.00269,UP,Win
2024-01-02 07:35:00,1.99899,UP,Win
2024-01-02 07:36:00,1.9964,UP,Lose
2024-01-02 07:37:00,2.01239,UP,Lose
2024-01-02 07:38:00,2.018,DOWN,Lose
2024-01-02 07:39:00,2.01505,UP,Win
2024-01-02 07:40:00,2.02202,UP,Lose
2024-01-02 07:41:00,2.01868,DOWN,Win
2024-01-02 07:42:00,2.03041,DOWN,Win
2024-01-02 07:43:00,2.0341,UP,Lose
2024-01-02 07:44:00,2.03303,UP,Lose
2024-01-02 07:45:00,2.03751,DOWN,Win
2024-01-02 07:46:00,2.0218,UP,Win
2024-01-02 07:47:00,2.01053,DOWN,Win
2024-01-02 07:48:00,1.99859,UP,Win
2024-01-02 07:49:00,2.00002,DOWN,Lose
2024-01-02 07:50:00,2.01735,DOWN,Win
2024-01-02 07:51:00,2.03966,DOWN,Lose
2024-01-02 07:52:00,2.04604,UP,Lose
2024-01-02 07:53:00,2.05105,UP,Lose
2024-01-02 07:54:00,2.03304,UP,Win
2024-01-02 07:55:00,2.02761,UP,Win
2024-01-02 07:56:00,2.01973,DOWN,Lose
2024-01-02 07:57:00,2.01353,DOWN,Lose
2024-01-02 07:58:00,2.01184,DOWN,Lose
2024-01-02 07:59:00,2.00712,UP,Lose
2024-01-02 08:00:00,1.98733,UP,Win
2024-01-02 08:01:00,1.99481,UP,Lose
2024-01-02 08:02:00,1.98408,DOWN,Win
2024-01-02 08:03:00,1.98647,UP,Win
2024-01-02 08:04:00,2.00722,UP,Win
2024-01-02 08:05:00,1.99802,DOWN,Win
2024-01-02 08:06:00,1.97272,DOWN,Lose
2024-01-02 08:07:00,1.96986,UP,Win
2024-01-02 08:08:00,1.98087,DOWN,Lose
2024-01-02 08:09:00,2.00045,UP,Win
2024-01-02 08:10:00,1.98816,DOWN,Lose
2024-01-02 08:11:00,1.99312,DOWN,Lose
2024-01-02 08:12:00,1.98847,DOWN,Lose
2024-01-02 08:13:00,1.98741,UP,Lose
2024-01-02 08:14:00,2.01385,UP,Lose
2024-01-02 08:15:00,1.99882,UP,Win
2024-01-02 08:16:00,2.00136,DOWN,Lose
2024-01-02 08:17:00,2.00604,DOWN,Win
2024-01-02 08:18:00,2.0169,DOWN,Lose
2024-01-02 08:19:00,2.01788,DOWN,Win
2024-01-02 08:20:00,2.02096,UP,Win
2024-01-02 08:21:00,2.01704,UP,Win
2024-01-02 08:22:00,2.01973,UP,Lose
2024-01-02 08:23:00,2.0163,DOWN,Win
2024-01-02 08:24:00,2.02252,DOWN,Lose
2024-01-02 08:25:00,2.01882,UP,Lose
2024-01-02 08:26:00,2.02259,DOWN,Win
2024-01-02 08:27:00,2.0223,UP,Win
2024-01-02 08:28:00,2.03356,DOWN,Lose
2024-01-02 08:29:00,2.03304,DOWN,Lose
2024-01-02 08:30:00,2.01531,UP,Lose
2024-01-02 08:31:00,2.02793,UP,Lose
2024-01-02 08:32:00,2.01888,DOWN,Lose
2024-01-02 08:33:00,2.01234,UP,Lose
2024-01-02 08:34:00,2.00638,UP,Win
2024-01-02 08:35:00,2.02013,DOWN,Lose
2024-01-02 08:36:00,1.99877,DOWN,Lose
2024-01-02 08:37:00,2.03015,DOWN,Win
2024-01-02 08:38:00,2.04071,UP,Win
2024-01-02 08:39:00,2.04294,DOWN,Win
2024-01-02 08:40:00,2.04239,DOWN,Lose
2024-01-02 08:41:00,2.04525,DOWN,Win
2024-01-02 08:42:00,2.05046,DOWN,Win
2024-01-02 08:43:00,2.05691,DOWN,Lose
2024-01-02 08:44:00,2.06247,UP,Lose
2024-01-02 08:45:00,2.06336,DOWN,Lose
2024-01-02 08:46:00,2.06139,DOWN,Lose
2024-01-02 08:47:00,2.05988,UP,Win
2024-01-02 08:48:00,2.05793,DOWN,Lose
2024-01-02 08:49:00,2.06926,DOWN,Win
2024-01-02 08:50:00,2.0752,UP,Lose
2024-01-02 08:51:00,2.0458,DOWN,Win
2024-01-02 08:52:00,2.05235,UP,Lose
2024-01-02 08:53:00,2.0543,DOWN,Lose
2024-01-02 08:54:00,2.05412,UP,Lose
2024-01-02 08:55:00,2.05023,UP,Win
2024-01-02 08:56:00,2.06147,DOWN,Win
2024-01-02 08:57:00,2.07095,UP,Win
2024-01-02 08:58:00,2.06322,UP,Lose
2024-01-02 08:59:00,2.06729,DOWN,Win
2024-01-02 09:00:00,2.05757,DOWN,Lose
2024-01-02 09:01:00,2.04378,UP,Lose
2024-01-02 09:02:00,2.03751,DOWN,Lose
2024-01-02 09:03:00,2.04613,UP,Win
2024-01-02 09:04:00,2.05566,UP,Lose
2024-01-02 09:05:00,2.06079,DOWN,Win
2024-01-02 09:06:00,2.06805,DOWN,Lose
2024-01-02 09:07:00,2.07321,UP,Lose
2024-01-02 09:08:00,2.06679,DOWN,Lose
2024-01-02 09:09:00,2.07111,DOWN,Win
2024-01-02 09:10:00,2.07912,UP,Win
2024-01-02 09:11:00,2.08666,UP,Lose
2024-01-02 09:12:00,2.09855,UP,Win
2024-01-02 09:13:00,2.10563,UP,Win
2024-01-02 09:14:00,2.10915,UP,Lose
2024-01-02 09:15:00,2.11985,UP,Lose
2024-01-02 09:16:00,2.11958,DOWN,Win
2024-01-02 09:17:00,2.11076,UP,Lose
2024-01-02 09:18:00,2.10913,DOWN,Lose
2024-01-02 09:19:00,2.10168,DOWN,Win
2024-01-02 09:20:00,2.09493,UP,Win
2024-01-02 09:21:00,2.09349,DOWN,Lose
2024-01-02 09:22:00,2.08556,UP,Win
2024-01-02 09:23:00,2.08248,DOWN,Win
2024-01-02 09:24:00,2.06355,UP,Lose
2024-01-02 09:25:00,2.06568,UP,Lose
2024-01-02 09:26:00,2.06569,UP,Lose
2024-01-02 09:27:00,2.05752,UP,Lose
2024-01-02 09:28:00,2.06411,DOWN,Win
2024-01-02 09:29:00,2.07349,DOWN,Win
2024-01-02 09:30:00,2.05741,DOWN,Lose
2024-01-02 09:31:00,2.04979,DOWN,Lose
2024-01-02 09:32:00,2.04209,DOWN,Lose
2024-01-02 09:33:00,2.03269,UP,Lose
2024-01-02 09:34:00,2.04099,UP,Win
2024-01-02 09:35:00,2.03905,UP,Win
2024-01-02 09:36:00,2.03641,UP,Lose
2024-01-02 09:37:00,2.01637,UP,Lose
2024-01-02 09:38:00,2.02272,DOWN,Win
2024-01-02 09:39:00,2.01033,UP,Win
2024-01-02 09:40:00,2.01093,UP,Win
2024-01-02 09:41:00,2.0137,DOWN,Win
2024-01-02 09:42:00,2.02731,DOWN,Lose
2024-01-02 09:43:00,2.01422,UP,Win
2024-01-02 09:44:00,1.98403,UP,Win
2024-01-02 09:45:00,1.98586,DOWN,Win
2024-01-02 09:46:00,2.00387,UP,Lose
2024-01-02 09:47:00,2.01626,UP,Lose
2024-01-02 09:48:00,2.01836,UP,Win
2024-01-02 09:49:00,2.01344,DOWN,Win
2024-01-02 09:50:00,2.02151,UP,Lose
2024-01-02 09:51:00,2.01177,UP,Lose
2024-01-02 09:52:00,2.01654,DOWN,Win
2024-01-02 09:53:00,2.02159,DOWN,Lose
2024-01-02 09:54:00,2.0322,DOWN,Win
2024-01-02 09:55:00,2.05979,UP,Lose
2024-01-02 09:56:00,2.06372,DOWN,Win
2024-01-02 09:57:00,2.05863,UP,Win
2024-01-02 09:58:00,2.05837,DOWN,Lose
2024-01-02 09:59:00,2.04068,UP,Win
2024-01-02 10:00:00,2.03373,DOWN,Lose
2024-01-02 10:01:00,2.02964,UP,Lose
2024-01-02 10:02:00,2.0244,UP,Lose
2024-01-02 10:03:00,2.02592,DOWN,Win
2024-01-02 10:04:00,2.0177,DOWN,Win
2024-01-02 10:05:00,2.02891,UP,Win
2024-01-02 10:06:00,2.02891,DOWN,Lose
2024-01-02 10:07:00,2.02882,UP,Win
2024-01-02 10:08:00,2.02554,DOWN,Win
2024-01-02 10:09:00,2.02709,DOWN,Win
2024-01-02 10:10:00,2.03534,UP,Win
2024-01-02 10:11:00,2.02667,DOWN,Lose
2024-01-02 10:12:00,2.02009,DOWN,Win
2024-01-02 10:13:00,2.01705,UP,Lose
2024-01-02 10:14:00,2.00359,UP,Lose
2024-01-02 10:15:00,1.9954,DOWN,Lose
2024-01-02 10:16:00,1.99064,UP,Lose
2024-01-02 10:17:00,1.99938,DOWN,Win
2024-01-02 10:18:00,2.00201,DOWN,Win
2024-01-02 10:19:00,2.00394,UP,Win
2024-01-02 10:20:00,2.01245,UP,Lose
2024-01-02 10:21:00,2.01108,UP,Win
2024-01-02 10:22:00,2.01498,UP,Lose
2024-01-02 10:23:00,2.01395,UP,Win
2024-01-02 10:24:00,2.01661,UP,Win
2024-01-02 10:25:00,2.01078,DOWN,Win
2024-01-02 10:26:00,1.98639,DOWN,Lose
2024-01-02 10:27:00,1.98505,UP,Win
2024-01-02 10:28:00,1.99927,DOWN,Lose
2024-01-02 10:29:00,2.00854,DOWN,Lose
2024-01-02 10:30:00,2.01819,DOWN,Lose
2024-01-02 10:31:00,2.03055,DOWN,Win
2024-01-02 10:32:00,2.03144,UP,Win
2024-01-02 10:33:00,2.03341,DOWN,Lose
2024-01-02 10:34:00,2.02723,DOWN,Lose
2024-01-02 10:35:00,2.02407,UP,Lose
2024-01-02 10:36:00,2.03023,UP,Lose
2024-01-02 10:37:00,2.04227,UP,Lose
2024-01-02 10:38:00,2.04088,UP,Win
2024-01-02 10:39:00,2.03637,DOWN,Win
2024-01-02 10:40:00,2.03638,UP,Win
2024-01-02 10:41:00,2.04239,DOWN,Lose
2024-01-02 10:42:00,2.02795,DOWN,Lose
2024-01-02 10:43:00,2.00499,UP,Win
2024-01-02 10:44:00,1.99949,UP,Win
2024-01-02 10:45:00,1.98728,UP,Lose
2024-01-02 10:46:00,1.9822,UP,Lose
2024-01-02 10:47:00,1.98072,UP,Lose
2024-01-02 10:48:00,1.97619,UP,Win
2024-01-02 10:49:00,1.99071,DOWN,Lose
2024-01-02 10:50:00,1.99398,DOWN,Lose
2024-01-02 10:51:00,1.99698,DOWN,Lose
2024-01-02 10:52:00,2.00321,DOWN,Win
2024-01-02 10:53:00,1.99182,UP,Lose
2024-01-02 10:54:00,2.00221,UP,Win
2024-01-02 10:55:00,2.00145,DOWN,Lose
2024-01-02 10:56:00,2.00816,DOWN,Lose
2024-01-02 10:57:00,1.99744,DOWN,Win
2024-01-02 10:58:00,1.9819,UP,Lose
2024-01-02 10:59:00,1.99008,UP,Win
2024-01-02 11:00:00,1.99384,UP,Lose
2024-01-02 11:01:00,1.98482,DOWN,Win
2024-01-02 11:02:00,1.97613,DOWN,Lose
2024-01-02 11:03:00,1.98738,UP,Win
2024-01-02 11:04:00,1.97549,UP,Win
2024-01-02 11:05:00,1.99191,DOWN,Lose
2024-01-02 11:06:00,1.98291,DOWN,Win
2024-01-02 11:07:00,1.98929,UP,Lose
2024-01-02 11:08:00,1.986,DOWN,Win
2024-01-02 11:09:00,1.99204,UP,Lose
2024-01-02 11:10:00,1.98659,UP,Lose
2024-01-02 11:11:00,1.98497,DOWN,Lose
2024-01-02 11:12:00,1.98538,DOWN,Lose
2024-01-02 11:13:00,1.97535,DOWN,Win
2024-01-02 11:14:00,1.98276,UP,Lose
2024-01-02 11:15:00,1.97763,DOWN,Lose
2024-01-02 11:16:00,1.97534,DOWN,Lose
2024-01-02 11:17:00,1.9654,UP,Lose
2024-01-02 11:18:00,1.93978,UP,Lose
2024-01-02 11:19:00,1.93787,DOWN,Win
2024-01-02 11:20:00,1.96199,UP,Lose
2024-01-02 11:21:00,1.96984,UP,Win
2024-01-02 11:22:00,1.96965,UP,Win
2024-01-02 11:23:00,1.96702,DOWN,Lose
2024-01-02 11:24:00,1.96724,DOWN,Lose
2024-01-02 11:25:00,1.97271,UP,Win
2024-01-02 11:26:00,1.96091,UP,Win
2024-01-02 11:27:00,1.97205,UP,Win
2024-01-02 11:28:00,1.9792,DOWN,Lose
2024-01-02 11:29:00,1.98638,UP,Win
2024-01-02 11:30:00,1.99077,UP,Win
2024-01-02 11:31:00,1.99097,DOWN,Lose
2024-01-02 11:32:00,1.99769,UP,Win
2024-01-02 11:33:00,2.00361,DOWN,Lose
2024-01-02 11:34:00,2.00007,DOWN,Win
2024-01-02 11:35:00,1.99434,DOWN,Lose
2024-01-02 11:36:00,1.99535,UP,Win
2024-01-02 11:37:00,2.01084,UP,Lose
2024-01-02 11:38:00,1.99845,DOWN,Lose
2024-01-02 11:39:00,1.98378,UP,Win
2024-01-02 11:40:00,1.98543,DOWN,Lose
2024-01-02 11:41:00,1.98593,UP,Win
2024-01-02 11:42:00,1.98767,DOWN,Lose
2024-01-02 11:43:00,1.99011,DOWN,Lose
2024-01-02 11:44:00,1.98788,UP,Lose
2024-01-02 11:45:00,2.00277,UP,Lose
2024-01-02 11:46:00,1.98677,UP,Lose
2024-01-02 11:47:00,1.97848,UP,Lose
2024-01-02 11:48:00,1.97745,DOWN,Lose
2024-01-02 11:49:00,1.96102,DOWN,Win
2024-01-02 11:50:00,1.95926,UP,Win
2024-01-02 11:51:00,1.97587,UP,Lose
2024-01-02 11:52:00,1.97608,DOWN,Lose
2024-01-02 11:53:00,1.97839,UP,Lose
2024-01-02 11:54:00,1.96579,UP,Win
2024-01-02 11:55:00,1.95962,UP,Lose
2024-01-02 11:56:00,1.95587,UP,Win
2024-01-02 11:57:00,1.95269,DOWN,Lose
2024-01-02 11:58:00,1.96551,DOWN,Lose
2024-01-02 11:59:00,1.97109,UP,Lose
2024-01-02 12:00:00,1.95997,DOWN,Lose
2024-01-02 12:01:00,1.96244,UP,Lose
2024-01-02 12:02:00,1.96742,UP,Win
2024-01-02 12:03:00,1.97882,UP,Lose
2024-01-02 12:04:00,1.99463,DOWN,Win
2024-01-02 12:05:00,1.98448,DOWN,Win
2024-01-02 12:06:00,1.97637,DOWN,Lose
2024-01-02 12:07:00,1.96379,DOWN,Lose
2024-01-02 12:08:00,1.96145,DOWN,Lose
2024-01-02 12:09:00,1.96611,UP,Win
2024-01-02 12:10:00,1.97599,UP,Win
2024-01-02 12:11:00,1.97523,DOWN,Win
2024-01-02 12:12:00,1.97203,DOWN,Lose
2024-01-02 12:13:00,1.97355,DOWN,Win
2024-01-02 12:14:00,1.9652,UP,Win
2024-01-02 12:15:00,1.98609,DOWN,Win
2024-01-02 12:16:00,1.97001,UP,Lose
2024-01-02 12:17:00,1.97186,UP,Win
2024-01-02 12:18:00,1.9921,DOWN,Win
2024-01-02 12:19:00,1.99217,UP,Lose
2024-01-02 12:20:00,1.99027,UP,Lose
2024-01-02 12:21:00,1.98669,DOWN,Lose
2024-01-02 12:22:00,1.98489,UP,Win
2024-01-02 12:23:00,1.99862,DOWN,Win
2024-01-02 12:24:00,1.9765,UP,Win
2024-01-02 12:25:00,1.99183,DOWN,Lose
2024-01-02 12:26:00,1.97759,DOWN,Win
2024-01-02 12:27:00,1.97493,UP,Lose
2024-01-02 12:28:00,1.97063,DOWN,Lose
2024-01-02 12:29:00,1.97652,UP,Win
2024-01-02 12:30:00,1.96054,UP,Win
2024-01-02 12:31:00,1.96516,DOWN,Win
2024-01-02 12:32:00,1.9854,UP,Lose
2024-01-02 12:33:00,1.97177,DOWN,Lose
2024-01-02 12:34:00,1.97367,UP,Win
2024-01-02 12:35:00,1.96705,UP,Lose
2024-01-02 12:36:00,1.97131,DOWN,Win
2024-01-02 12:37:00,1.9715,UP,Win
2024-01-02 12:38:00,1.96508,UP,Win
2024-01-02 12:39:00,1.96996,UP,Lose
2024-01-02 12:40:00,1.98801,UP,Lose
2024-01-02 12:41:00,1.9861,UP,Win
2024-01-02 12:42:00,1.99329,UP,Win
2024-01-02 12:43:00,1.98036,UP,Lose
2024-01-02 12:44:00,1.9708,UP,Win
2024-01-02 12:45:00,1.97552,DOWN,Lose
2024-01-02 12:46:00,1.99036,UP,Win
2024-01-02 12:47:00,1.99392,UP,Lose
2024-01-02 12:48:00,1.99079,DOWN,Win
2024-01-02 12:49:00,1.99078,DOWN,Lose
2024-01-02 12:50:00,1.97828,DOWN,Win
2024-01-02 12:51:00,1.98432,UP,Lose
2024-01-02 12:52:00,1.99314,DOWN,Lose
2024-01-02 12:53:00,1.98862,DOWN,Lose
2024-01-02 12:54:00,1.98392,UP,Lose
2024-01-02 12:55:00,1.98658,UP,Win
2024-01-02 12:56:00,1.98222,DOWN,Lose
2024-01-02 12:57:00,1.98155,DOWN,Lose
2024-01-02 12:58:00,2.00255,UP,Win
2024-01-02 12:59:00,2.00008,UP,Lose
2024-01-02 13:00:00,1.9965,UP,Win
2024-01-02 13:01:00,1.99002,UP,Lose
2024-01-02 13:02:00,1.99746,UP,Lose
2024-01-02 13:03:00,1.99565,DOWN,Lose
2024-01-02 13:04:00,1.98916,UP,Lose
2024-01-02 13:05:00,2.00237,UP,Lose
2024-01-02 13:06:00,2.01657,UP,Lose
2024-01-02 13:07:00,2.01056,UP,Win
2024-01-02 13:08:00,1.9919,UP,Win
2024-01-02 13:09:00,2.00197,DOWN,Lose
2024-01-02 13:10:00,1.99513,UP,Lose
2024-01-02 13:11:00,2.00303,DOWN,Win
2024-01-02 13:12:00,1.98333,UP,Win
2024-01-02 13:13:00,1.99226,DOWN,Lose
2024-01-02 13:14:00,1.98015,DOWN,Lose
2024-01-02 13:15:00,1.98745,UP,Lose
2024-01-02 13:16:00,1.9876,UP,Lose
2024-01-02 13:17:00,1.97806,UP,Lose
2024-01-02 13:18:00,1.97399,UP,Lose
2024-01-02 13:19:00,1.98085,UP,Win
2024-01-02 13:20:00,1.98191,DOWN,Lose
2024-01-02 13:21:00,1.98775,UP,Lose
2024-01-02 13:22:00,2.00752,UP,Win
2024-01-02 13:23:00,1.99187,DOWN,Win
2024-01-02 13:24:00,2.00805,UP,Win
2024-01-02 13:25:00,2.00909,DOWN,Win
2024-01-02 13:26:00,2.0001,UP,Lose
2024-01-02 13:27:00,1.9868,DOWN,Win
2024-01-02 13:28:00,1.98491,UP,Win
2024-01-02 13:29:00,1.99412,DOWN,Lose
2024-01-02 13:30:00,1.99285,DOWN,Win
2024-01-02 13:31:00,2.00796,UP,Win
2024-01-02 13:32:00,1.99345,UP,Lose
2024-01-02 13:33:00,1.99333,UP,Lose
2024-01-02 13:34:00,1.9808,DOWN,Lose
2024-01-02 13:35:00,1.98444,DOWN,Lose
2024-01-02 13:36:00,1.99331,DOWN,Lose
2024-01-02 13:37:00,1.9891,UP,Lose
2024-01-02 13:38:00,1.96306,UP,Lose
2024-01-02 13:39:00,1.96505,DOWN,Win
2024-01-02 13:40:00,1.96942,UP,Win
2024-01-02 13:41:00,1.97346,DOWN,Lose
2024-01-02 13:42:00,1.98582,UP,Win
2024-01-02 13:43:00,1.97511,UP,Lose
2024-01-02 13:44:00,1.98191,DOWN,Win
2024-01-02 13:45:00,1.99383,UP,Lose
2024-01-02 13:46:00,1.97605,UP,Win
2024-01-02 13:47:00,1.97924,UP,Lose
2024-01-02 13:48:00,1.9742,UP,Win
2024-01-02 13:49:00,1.97339,UP,Lose
2024-01-02 13:50:00,1.97686,DOWN,Win
2024-01-02 13:51:00,1.97199,UP,Win
2024-01-02 13:52:00,1.96523,DOWN,Lose
2024-01-02 13:53:00,1.96558,UP,Win
2024-01-02 13:54:00,1.9547,UP,Win
2024-01-02 13:55:00,1.94385,DOWN,Win
2024-01-02 13:56:00,1.95064,DOWN,Win
2024-01-02 13:57:00,1.93915,UP,Win
2024-01-02 13:58:00,1.94581,UP,Lose
2024-01-02 13:59:00,1.95044,DOWN,Lose
2024-01-02 14:00:00,1.93318,DOWN,Win
2024-01-02 14:01:00,1.92641,DOWN,Lose
2024-01-02 14:02:00,1.93835,DOWN,Win
2024-01-02 14:03:00,1.92854,UP,Lose
2024-01-02 14:04:00,1.92389,UP,Win
2024-01-02 14:05:00,1.92851,UP,Win
2024-01-02 14:06:00,1.93635,UP,Win
2024-01-02 14:07:00,1.93383,UP,Win
2024-01-02 14:08:00,1.92786,DOWN,Lose
2024-01-02 14:09:00,1.94208,DOWN,Lose
2024-01-02 14:10:00,1.95947,DOWN,Lose
2024-01-02 14:11:00,1.96926,UP,Win
2024-01-02 14:12:00,1.97011,DOWN,Lose
2024-01-02 14:13:00,1.96203,UP,Lose
2024-01-02 14:14:00,1.95372,UP,Win
2024-01-02 14:15:00,1.95895,UP,Win
2024-01-02 14:16:00,1.96313,DOWN,Win
2024-01-02 14:17:00,1.97715,UP,Lose
2024-01-02 14:18:00,1.98365,UP,Lose
2024-01-02 14:19:00,1.96862,DOWN,Win
2024-01-02 14:20:00,1.97914,UP,Lose
2024-01-02 14:21:00,1.96916,DOWN,Win
2024-01-02 14:22:00,1.96532,UP,Lose
2024-01-02 14:23:00,1.96782,DOWN,Win
2024-01-02 14:24:00,1.98778,UP,Lose
2024-01-02 14:25:00,2.01888,UP,Lose
2024-01-02 14:26:00,2.02495,DOWN,Lose
2024-01-02 14:27:00,2.02311,UP,Win
2024-01-02 14:28:00,2.02846,DOWN,Win
2024-01-02 14:29:00,2.03734,UP,Win
2024-01-02 14:30:00,2.03413,DOWN,Lose
2024-01-02 14:31:00,2.05208,UP,Win
2024-01-02 14:32:00,2.05438,UP,Lose
2024-01-02 14:33:00,2.05936,UP,Win
2024-01-02 14:34:00,2.06602,DOWN,Win
2024-01-02 14:35:00,2.07023,DOWN,Lose
2024-01-02 14:36:00,2.07862,DOWN,Lose
2024-01-02 14:37:00,2.07245,DOWN,Win
2024-01-02 14:38:00,2.06687,DOWN,Win
2024-01-02 14:39:00,2.05587,UP,Lose
2024-01-02 14:40:00,2.06026,UP,Lose
2024-01-02 14:41:00,2.06805,UP,Win
2024-01-02 14:42:00,2.07263,UP,Lose
2024-01-02 14:43:00,2.08937,UP,Win
2024-01-02 14:44:00,2.08932,DOWN,Win
2024-01-02 14:45:00,2.09601,UP,Win
2024-01-02 14:46:00,2.08509,DOWN,Lose
2024-01-02 14:47:00,2.08122,UP,Win
2024-01-02 14:48:00,2.08817,DOWN,Win
2024-01-02 14:49:00,2.09666,DOWN,Lose
2024-01-02 14:50:00,2.09372,DOWN,Lose
2024-01-02 14:51:00,2.09301,UP,Lose
2024-01-02 14:52:00,2.07783,UP,Win
2024-01-02 14:53:00,2.07426,UP,Lose
2024-01-02 14:54:00,2.08316,UP,Lose
2024-01-02 14:55:00,2.08892,DOWN,Win
2024-01-02 14:56:00,2.09392,DOWN,Win
2024-01-02 14:57:00,2.09442,DOWN,Win
2024-01-02 14:58:00,2.09449,DOWN,Win
2024-01-02 14:59:00,2.08789,UP,Lose
2024-01-02 15:00:00,2.09488,DOWN,Win
2024-01-02 15:01:00,2.09909,UP,Lose
2024-01-02 15:02:00,2.10401,DOWN,Win
2024-01-02 15:03:00,2.09874,DOWN,Win
